sub_id,name,lat,lon,Pd,state,ba
39018,LOUISVILLE,40.0108,-105.215,40.34,CO,PSCO
39019,SEDALIA,39.2311,-105.124,9.97,CO,PSCO
39020,CRIPPLE CREEK,38.7675,-105.197,5.34,CO,PSCO
39021,FORT COLLINS 1,40.4218,-105.223,57.44,CO,PSCO
39022,FORT COLLINS 2,40.4763,-105.075,57.44,CO,PSCO
39023,FLORENCE 4,38.3155,-105.05,26.48,CO,WACM
39024,ARVADA 2,39.9086,-105.065,33.22,CO,PSCO
39025,ARVADA 3,39.8663,-105.146,33.22,CO,PSCO
39026,FORT COLLINS 3,40.6037,-105.192,43.43,CO,PSCO
39027,FORT COLLINS 4,40.5927,-105.209,43.43,CO,PSCO
39028,ARVADA 4,39.8457,-105.082,46.66,CO,PSCO
39029,ARVADA 5,39.8824,-105.143,46.66,CO,PSCO
39030,DENVER 3,39.8058,-105.191,46.39,CO,PSCO
39031,BROOMFIELD 1,39.8067,-105.053,39.07,CO,PSCO
39032,BROOMFIELD 2,39.7915,-105.127,39.07,CO,PSCO
39033,WOODLAND PARK,38.9958,-105.107,32.95,CO,PSCO
39034,LA VETA,37.543,-105.028,7.06,CO,WACM
39035,ARVADA 6,39.777,-105.094,46.85,CO,PSCO
39036,BERTHOUD,40.2879,-105.02,26.77,CO,PSCO
39037,LONGMONT 3,40.1513,-105.132,51.67,CO,PSCO
39038,LONGMONT 4,40.2598,-105.127,51.38,CO,PSCO
39039,WHEAT RIDGE,39.6973,-105.054,62.32,CO,PSCO
39040,LAFAYETTE 2,39.9285,-105.079,34.29,CO,PSCO
39041,LAFAYETTE 3,39.9409,-105.195,34.29,CO,PSCO
39042,DENVER 4,39.7414,-105.148,40.21,CO,PSCO
39043,DENVER 5,39.6222,-105.048,40.21,CO,PSCO
39044,DENVER 6,39.5941,-105.012,55.67,CO,PSCO
39045,DENVER 7,39.7428,-105.093,43.77,CO,PSCO
39046,DENVER 8,39.731,-105.182,45.36,CO,PSCO
39047,DENVER 9,39.558,-105.138,19.68,CO,PSCO
39048,LITTLETON 3,39.5227,-105.083,46.12,CO,PSCO
39049,LITTLETON 4,39.5135,-105.092,45.48,CO,PSCO
39050,BROOMFIELD 3,39.8604,-105.04,60.93,CO,PSCO
39051,BROOMFIELD 4,39.9669,-105.163,60.93,CO,PSCO
39052,LITTLETON 5,39.6397,-105.012,58.23,CO,PSCO
39053,LITTLETON 6,39.6068,-105.09,58.23,CO,PSCO
39054,DENVER 10,39.7988,-105.098,64.53,CO,PSCO
39055,ARVADA 7,39.8996,-105.025,46.0,CO,PSCO
39056,ARVADA 8,39.751,-105.054,46.0,CO,PSCO
39057,LITTLETON 7,39.4916,-105.038,26.49,CO,PSCO
39058,LOVELAND 3,40.4265,-105.113,57.11,CO,PSCO
39059,LOVELAND 4,40.4244,-105.086,57.11,CO,PSCO
39060,WELLINGTON 3,40.8866,-105.121,23.59,CO,PSCO
39061,DENVER 11,39.74,-105.1,46.93,CO,PSCO
39062,DENVER 12,39.6978,-105.019,41.92,CO,PSCO
39063,WESTMINSTER 4,39.9674,-104.997,44.11,CO,PSCO
39064,WESTMINSTER 5,39.7934,-105.072,44.11,CO,PSCO
39065,WESTMINSTER 6,39.8797,-105.063,39.86,CO,PSCO
39066,FORT COLLINS 5,40.5899,-104.941,64.95,CO,PSCO
39067,FORT COLLINS 6,40.5142,-105.118,62.94,CO,PSCO
39068,DENVER 13,39.7549,-105.051,79.68,CO,PSCO
39069,DENVER 14,39.7709,-104.998,79.68,CO,PSCO
39070,PENROSE,38.4146,-104.958,11.24,CO,WACM
39071,LONGMONT 5,40.2036,-104.932,60.94,CO,PSCO
39072,LONGMONT 6,40.1338,-104.986,60.94,CO,PSCO
39073,FORT COLLINS 7,40.7325,-104.995,41.17,CO,PSCO
39074,FORT COLLINS 8,40.7031,-104.994,41.17,CO,PSCO
39075,ERIE,40.018,-105.04,62.51,CO,PSCO
39076,DENVER 15,39.6702,-105.012,40.94,CO,PSCO
39077,DENVER 16,39.6467,-105.045,40.94,CO,PSCO
39078,DENVER 17,39.7922,-104.949,41.06,CO,PSCO
39079,DENVER 18,39.7819,-105.106,41.06,CO,PSCO
39080,LITTLETON 8,39.654,-105.012,36.97,CO,PSCO
39081,LITTLETON 9,39.6583,-105.082,36.97,CO,PSCO
39082,ENGLEWOOD 1,39.5762,-105.028,54.25,CO,PSCO
39083,DENVER 19,39.7935,-105.09,49.11,CO,PSCO
39084,DENVER 20,39.8053,-104.981,49.11,CO,PSCO
39085,LITTLETON 10,39.4589,-105.021,35.11,CO,PSCO
39086,LITTLETON 11,39.5535,-104.986,35.11,CO,PSCO
39087,BROOMFIELD 5,39.9256,-104.986,40.08,CO,PSCO
39088,DENVER 21,39.8781,-105.047,40.84,CO,PSCO
39089,DENVER 22,39.7747,-104.974,40.84,CO,PSCO
39090,FORT COLLINS 9,40.4443,-104.921,46.66,CO,PSCO
39091,DENVER 23,39.6689,-105.095,46.77,CO,PSCO
39092,DENVER 24,39.8226,-104.914,33.72,CO,PSCO
39093,DENVER 25,39.8715,-104.941,33.72,CO,PSCO
39094,DENVER 26,39.8215,-105.057,26.38,CO,PSCO
39095,DENVER 27,39.7992,-104.972,48.98,CO,PSCO
39096,DENVER 28,39.6884,-104.958,46.61,CO,PSCO
39097,DENVER 29,39.6983,-104.878,55.97,CO,PSCO
39098,ENGLEWOOD 2,39.6438,-104.952,53.46,CO,PSCO
39099,DENVER 30,39.7047,-104.947,37.99,CO,PSCO
39100,DENVER 31,39.619,-105.053,44.13,CO,PSCO
39101,DENVER 32,39.7304,-105.008,44.13,CO,PSCO
39102,LITTLETON 12,39.5462,-104.987,51.61,CO,PSCO
39103,LITTLETON 13,39.5973,-104.865,51.61,CO,PSCO
39104,DENVER 33,39.7288,-104.985,28.4,CO,PSCO
39105,DENVER 34,39.8234,-104.872,64.48,CO,PSCO
39106,DENVER 35,39.8597,-104.957,64.48,CO,PSCO
39107,DACONO,40.0581,-105.05,10.68,CO,PSCO
39108,LITTLETON 14,39.6293,-104.964,38.72,CO,PSCO
39109,LITTLETON 15,39.5405,-105.048,38.72,CO,PSCO
39110,THORNTON 1,39.832,-104.998,41.27,CO,PSCO
39111,THORNTON 2,40.0151,-104.971,41.27,CO,PSCO
39112,LITTLETON 16,39.5391,-104.902,46.42,CO,PSCO
39113,DENVER 36,39.6954,-104.873,55.95,CO,PSCO
39114,DENVER 37,39.948,-104.946,59.0,CO,PSCO
39115,DENVER 38,39.87,-104.935,59.0,CO,PSCO
39116,JOHNSTOWN,40.3339,-105.035,38.82,CO,PSCO
39117,DENVER 39,39.6274,-105.013,33.47,CO,PSCO
39118,DENVER 40,39.6892,-104.873,52.19,CO,PSCO
39119,LITTLETON 17,39.4833,-104.838,35.17,CO,PSCO
39120,LITTLETON 18,39.6227,-104.953,35.17,CO,PSCO
39121,DENVER 41,39.8276,-104.862,55.16,CO,PSCO
39122,DENVER 42,39.6414,-104.839,43.59,CO,PSCO
39123,DENVER 43,39.6705,-104.875,43.59,CO,PSCO
39124,BRIGHTON 1,39.8881,-104.947,35.96,CO,PSCO
39125,BRIGHTON 2,40.0001,-104.883,39.86,CO,PSCO
39126,DENVER 44,39.6888,-104.938,82.85,CO,PSCO
39127,COLORADO SPRINGS 1,39.0203,-104.835,49.4,CO,WACM
39128,LARKSPUR,39.1971,-104.983,19.11,CO,PSCO
39129,RYE,37.9221,-105.003,4.91,CO,WACM
39130,DENVER 45,39.722,-104.891,45.68,CO,PSCO
39131,CASTLE ROCK 2,39.4267,-104.986,44.77,CO,PSCO
39132,WINDSOR 3,40.5348,-104.916,57.48,CO,PSCO
39133,LONE TREE,39.4684,-104.96,46.85,CO,PSCO
39134,DENVER 46,39.7875,-104.919,19.65,CO,PSCO
39135,DENVER 47,39.5929,-104.871,41.77,CO,PSCO
39136,DENVER 48,39.5905,-104.809,41.77,CO,PSCO
39137,HENDERSON 16,39.9737,-104.92,28.74,CO,PSCO
39138,DENVER 49,39.7906,-104.862,26.15,CO,PSCO
39139,DENVER 50,39.7294,-104.82,33.08,CO,PSCO
39140,DENVER 51,39.7954,-104.789,33.08,CO,PSCO
39141,COLORADO SPRINGS 2,38.7371,-104.902,54.23,CO,WACM
39142,COLORADO SPRINGS 3,38.8186,-104.902,52.98,CO,WACM
39143,ENGLEWOOD 3,39.6044,-104.808,37.63,CO,PSCO
39144,ENGLEWOOD 4,39.5389,-104.926,37.63,CO,PSCO
39145,COLORADO SPRINGS 4,38.7821,-104.816,51.65,CO,WACM
39146,AURORA 2,39.8332,-104.942,51.65,CO,PSCO
39147,AURORA 3,39.7909,-104.818,52.24,CO,PSCO
39148,U S A F ACADEMY,39.0553,-104.81,29.16,CO,WACM
39149,ENGLEWOOD 5,39.5714,-104.892,37.98,CO,PSCO
39150,ENGLEWOOD 6,39.4883,-104.916,37.98,CO,PSCO
39151,CASTLE ROCK 3,39.364,-104.76,58.79,CO,PSCO
39152,COLORADO SPRINGS 5,38.8286,-104.866,35.62,CO,WACM
39153,COLORADO SPRINGS 6,38.8943,-104.879,35.62,CO,WACM
39154,MILLIKEN,40.3352,-104.835,17.98,CO,PSCO
39155,MONUMENT,39.079,-104.825,51.06,CO,WACM
39156,DENVER 52,39.8563,-104.895,52.67,CO,PSCO
39157,DENVER 53,39.8185,-104.891,52.67,CO,PSCO
39158,COLORADO SPRINGS 7,38.7479,-104.76,42.26,CO,WACM
39159,AURORA 4,39.6834,-104.776,48.44,CO,PSCO
39160,AURORA 5,39.6374,-104.838,47.72,CO,PSCO
39161,AURORA 6,39.6387,-104.888,60.66,CO,PSCO
39162,AURORA 7,39.6729,-104.92,60.66,CO,PSCO
39163,CASTLE ROCK 4,39.3117,-104.906,35.86,CO,PSCO
39164,CASTLE ROCK 5,39.1964,-104.764,35.86,CO,PSCO
39165,COLORADO SPRINGS 8,38.9512,-104.765,34.79,CO,WACM
39166,COLORADO SPRINGS 9,38.9067,-104.882,34.79,CO,WACM
39167,COLORADO SPRINGS 10,38.9042,-104.724,39.15,CO,WACM
39168,PUEBLO 1,38.1375,-104.741,38.97,CO,WACM
39169,PUEBLO 2,38.1639,-104.871,42.18,CO,WACM
39170,PLATTEVILLE 1,40.3053,-104.909,10.86,CO,PSCO
39171,COLORADO SPRINGS 11,38.7232,-104.87,31.95,CO,WACM
39172,BRIGHTON 3,40.0551,-104.742,43.98,CO,PSCO
39173,BRIGHTON 4,39.9395,-104.778,43.98,CO,PSCO
39174,FORT LUPTON 1,40.1958,-104.828,31.41,CO,PSCO
39175,COMMERCE CITY 1,39.7835,-104.765,59.9,CO,PSCO
39176,COMMERCE CITY 2,39.8826,-104.785,55.51,CO,PSCO
39177,GREELEY 1,40.4026,-104.731,68.72,CO,PSCO
39178,GREELEY 2,40.3452,-104.802,68.72,CO,PSCO
39179,AURORA 8,39.604,-104.716,44.55,CO,PSCO
39180,AURORA 9,39.648,-104.701,44.55,CO,PSCO
39181,AURORA 10,39.7532,-104.797,61.7,CO,PSCO
39182,AURORA 11,39.7158,-104.799,61.7,CO,PSCO
39183,COLORADO SPRINGS 12,38.988,-104.81,59.11,CO,WACM
39184,COLORADO SPRINGS 13,38.9682,-104.846,59.11,CO,WACM
39185,AURORA 12,39.5718,-104.717,81.16,CO,PSCO
39186,AURORA 13,39.6515,-104.773,81.16,CO,PSCO
39187,PARKER 2,39.5536,-104.839,71.6,CO,PSCO
39188,PARKER 3,39.5522,-104.836,71.6,CO,PSCO
39189,COLORADO SPRINGS 14,38.755,-104.821,46.46,CO,WACM
39190,COLORADO SPRINGS 15,38.7846,-104.844,46.46,CO,WACM
39191,COLORADO SPRINGS 16,38.7993,-104.802,38.44,CO,WACM
39192,COLORADO SPRINGS 17,38.7817,-104.864,37.43,CO,WACM
39193,PUEBLO 3,38.4573,-104.724,38.62,CO,WACM
39194,PUEBLO 4,38.4547,-104.777,38.62,CO,WACM
39195,COLORADO SPRINGS 18,39.048,-104.692,50.14,CO,WACM
39196,COLORADO SPRINGS 19,38.8988,-104.842,64.38,CO,WACM
39197,AURORA 14,39.6127,-104.797,90.46,CO,PSCO
39198,AURORA 15,39.6146,-104.756,90.46,CO,PSCO
39199,COLORADO SPRINGS 20,38.9526,-104.652,48.98,CO,WACM
39200,COLORADO SPRINGS 21,38.7878,-104.843,38.05,CO,WACM
39201,WALSENBURG,37.5838,-104.642,14.79,CO,WACM
39202,BRIGHTON 5,39.936,-104.672,31.13,CO,PSCO
39203,COLORADO SPRINGS 22,38.6897,-104.795,39.77,CO,WACM
39204,COLORADO SPRINGS 23,38.7754,-104.762,39.77,CO,WACM
39205,EVANS,40.3386,-104.802,46.22,CO,PSCO
39206,COLORADO SPRINGS 24,38.9383,-104.762,50.75,CO,WACM
39207,COLORADO SPRINGS 25,39.016,-104.756,33.94,CO,WACM
39208,COLORADO SPRINGS 26,38.9857,-104.655,35.55,CO,WACM
39209,PUEBLO 5,37.9998,-104.767,37.6,CO,WACM
39210,PUEBLO 6,38.1063,-104.67,37.26,CO,WACM
39211,FRANKTOWN,39.3138,-104.663,10.25,CO,PSCO
39212,COLORADO SPRINGS 27,38.8897,-104.732,45.03,CO,WACM
39213,COLORADO SPRINGS 28,38.8018,-104.613,45.03,CO,WACM
39214,AURORA 16,39.699,-104.61,53.58,CO,PSCO
39215,AURORA 17,39.5174,-104.729,53.58,CO,PSCO
39216,COLORADO SPRINGS 29,38.9547,-104.686,34.51,CO,WACM
39217,COLORADO SPRINGS 30,38.9595,-104.715,34.51,CO,WACM
39218,DENVER 54,39.9264,-104.653,60.85,CO,PSCO
39219,COLORADO SPRINGS 31,38.983,-104.734,35.95,CO,WACM
39220,AURORA 18,39.6669,-104.68,23.94,CO,PSCO
39221,FOUNTAIN 1,38.7107,-104.736,43.27,CO,WACM
39222,FOUNTAIN 2,38.5843,-104.663,35.5,CO,WACM
39223,GREELEY 3,40.3615,-104.596,63.18,CO,PSCO
39224,GREELEY 4,40.3829,-104.584,63.18,CO,PSCO
39225,PARKER 4,39.5636,-104.592,38.72,CO,WACM
39226,PARKER 5,39.57,-104.769,38.72,CO,PSCO
39227,LA SALLE,40.411,-104.626,12.61,CO,PSCO
39228,COLORADO SPRINGS 32,38.7142,-104.604,19.08,CO,WACM
39229,EATON,40.4608,-104.683,19.45,CO,PSCO
39230,PUEBLO 7,38.2001,-104.654,38.84,CO,WACM
39231,PUEBLO 8,38.4127,-104.582,25.07,CO,WACM
39232,HUDSON,40.0578,-104.539,11.2,CO,PSCO
39233,AULT,40.7366,-104.511,12.27,CO,PSCO
39234,ELIZABETH,39.3694,-104.498,31.31,CO,WACM
39235,PUEBLO 9,38.2628,-104.567,39.65,CO,WACM
39236,PUEBLO 10,38.3872,-104.584,39.65,CO,WACM
39237,TRINIDAD,37.2339,-104.47,32.95,CO,WACM
39238,ELBERT,39.2814,-104.532,11.0,CO,WACM
39239,PUEBLO 11,38.3265,-104.472,32.72,CO,WACM
39240,PEYTON,39.074,-104.451,57.18,CO,WACM
39241,KEENESBURG 1,40.1987,-104.469,7.83,CO,PSCO
39242,KERSEY,40.3542,-104.476,7.77,CO,PSCO
39243,BENNETT,39.6976,-104.538,17.78,CO,PSCO
39244,KIOWA,39.4489,-104.35,7.75,CO,WACM
39245,CALHAN,39.0549,-104.35,21.04,CO,WACM
39246,STRASBURG,39.7604,-104.342,12.57,CO,PSCO
39247,YODER,38.6015,-104.175,5.41,CO,WACM
39248,BYERS,39.7813,-104.157,9.44,CO,PSCO
39249,FOWLER,37.8648,-104.109,6.52,CO,WACM
39250,WIGGINS,40.2362,-104.102,10.46,CO,PSCO
39251,OLNEY SPRINGS,38.2922,-103.868,9.32,CO,WACM
39252,FORT MORGAN,40.1619,-103.748,45.08,CO,PSCO
39253,ROCKY FORD,37.9366,-103.76,16.63,CO,WACM
39254,ORDWAY,38.3358,-103.777,8.74,CO,WACM
39255,LIMON 1,39.3749,-103.667,11.06,CO,WACM
39256,BRUSH 1,40.1357,-103.608,20.7,CO,PSCO
39257,LA JUNTA,37.8559,-103.5,26.48,CO,WACM
39258,STERLING,40.5609,-103.282,52.79,CO,PSCO
39259,AKRON,40.0619,-103.28,6.65,CO,PSCO
39260,LAS ANIMAS,37.9816,-103.238,14.84,CO,WACM
39261,FLAGLER,39.4341,-103.033,5.82,CO,WACM
39262,SPRINGFIELD 6,37.4353,-102.723,6.11,CO,WACM
39263,YUMA 9,40.1309,-102.685,15.68,CO,PSCO
39264,LAMAR 1,37.9959,-102.67,28.12,CO,WACM
39265,HAXTUN,40.63,-102.587,6.17,CO,PSCO
39266,CHEYENNE WELLS,38.7976,-102.456,4.73,CO,WACM
39267,HOLYOKE,40.4935,-102.283,7.92,CO,PSCO
39268,BURLINGTON 3,39.3125,-102.234,13.79,CO,WACM
39269,WALSH,37.2613,-102.154,3.78,CO,WACM
39270,WRAY,40.0964,-102.263,12.45,CO,PSCO
39271,JULESBURG,40.8328,-102.266,5.74,CO,PSCO
39272,HOLLY,38.1543,-102.076,5.08,CO,WACM
39273,PEETZ 1,40.941,-103.259,1.61,CO,PSCO
39274,PEETZ 2,40.9881,-102.897,3.56,CO,PSCO
39275,FOUNTAIN 3,38.5569,-104.688,0.0,CO,WACM
39276,GROVER,40.8944,-104.021,1.99,CO,PSCO
39277,LIMON 2,39.4218,-103.678,0.28,CO,WACM
39278,PEETZ 3,40.986,-103.436,0.0,CO,PSCO
39279,PUEBLO 12,38.2081,-104.575,0.0,CO,WACM
39280,LIMON 3,39.381,-103.573,3.73,CO,WACM
39281,FORT LUPTON 2,40.0986,-104.774,0.0,CO,PSCO
39282,BOULDER 9,40.0195,-105.202,0.0,CO,PSCO
39283,BURLINGTON 4,39.3561,-102.243,4.72,CO,WACM
39284,PLATTEVILLE 2,40.2461,-104.874,0.0,CO,PSCO
39285,ALAMOSA 2,37.4594,-105.895,3.47,CO,WACM
39286,LAMAR 2,38.0333,-102.538,4.48,CO,WACM
39287,LAMAR 3,37.6735,-102.862,0.58,CO,WACM
39288,HAYDEN 2,40.4856,-107.185,0.0,CO,PSCO
39289,NEW RAYMER,40.9475,-103.784,0.0,CO,PSCO
39290,AURORA 19,39.7479,-104.681,0.0,CO,PSCO
39291,VONA,39.3533,-103.474,0.0,CO,WACM
39292,LOVELAND 5,40.3651,-105.325,0.0,CO,PSCO
39293,DENVER 55,39.8073,-104.965,0.0,CO,PSCO
39294,BRUSH 2,40.2415,-103.631,0.0,CO,PSCO
39295,NUCLA,38.2383,-108.507,0.0,CO,WACM
39296,GEORGETOWN,39.6551,-105.709,0.0,CO,PSCO
39297,BRUSH 3,40.2217,-103.68,0.0,CO,PSCO
39298,COMMERCE CITY 3,39.9411,-104.682,0.0,CO,PSCO
39299,LAMAR 4,37.7033,-102.623,0.0,CO,WACM
39300,COLORADO SPRINGS 33,38.8814,-104.817,0.0,CO,WACM
39301,MONTROSE 3,38.5106,-107.625,0.0,CO,WACM
39302,LIMON 4,39.2038,-103.7,0.0,CO,WACM
39303,ARVADA 9,39.8575,-105.226,0.0,CO,PSCO
39304,FOUNTAIN 4,38.6335,-104.706,0.0,CO,WACM
39305,LIMON 5,39.3414,-103.581,0.0,CO,WACM
39306,LYONS 3,40.365,-105.236,0.0,CO,PSCO
39307,PUEBLO 13,38.3208,-104.526,0.0,CO,WACM
39308,KREMMLING 2,39.8788,-106.333,0.0,CO,PSCO
39309,MOSCA,37.6945,-105.928,0.0,CO,WACM
39310,MONTROSE 4,38.4518,-107.539,0.0,CO,WACM
39311,DENVER 56,39.7373,-105.017,0.0,CO,PSCO
39312,MONTROSE 5,38.4532,-107.337,0.0,CO,WACM
39313,BRUSH 4,40.2171,-103.685,0.0,CO,PSCO
39314,FLEMING,40.7569,-102.743,0.0,CO,PSCO
39315,BURLINGTON 5,39.3383,-102.353,0.0,CO,WACM
39316,BOULDER 10,40.0205,-105.201,0.0,CO,PSCO
39317,LEADVILLE 2,39.0942,-106.352,0.0,CO,PSCO
39318,KEENESBURG 2,40.0908,-104.595,0.0,CO,PSCO
39319,DENVER 57,39.6692,-105.002,0.0,CO,PSCO
39320,FORT LUPTON 3,40.0922,-104.796,0.0,CO,PSCO
39321,RIFLE 2,39.5173,-107.73,0.0,CO,PSCO
39322,ARVADA 10,39.8586,-105.226,0.0,CO,PSCO
39323,COLORADO SPRINGS 34,38.8244,-104.833,0.0,CO,WACM
39324,ESTES PARK 2,40.3768,-105.51,0.0,CO,PSCO
39325,FREDERICK,40.0922,-104.888,0.0,CO,PSCO
39326,PEETZ 4,40.983,-102.965,0.0,CO,PSCO
39327,CRAIG 2,40.4627,-107.591,0.0,CO,PSCO
39328,PEETZ 5,40.9642,-103.077,0.0,CO,PSCO
39329,FOUNTAIN 5,38.6281,-104.707,0.0,CO,WACM
39330,WELLINGTON 4,40.8609,-105.021,0.0,CO,PSCO
39331,WILSON,43.4846,-111.035,12.27,WY,PACE
39332,THAYNE,43.0422,-110.958,10.87,WY,PACE
39333,AFTON,42.7542,-110.881,15.53,WY,PACE
39334,ALPINE 3,43.0111,-110.727,6.32,WY,PACE
39335,JACKSON 3,43.333,-110.543,43.53,WY,PACE
39336,KEMMERER 1,41.9253,-110.605,10.26,WY,PACE
39337,LYMAN,41.3542,-110.295,10.22,WY,PACE
39338,BIG PINEY,42.4673,-110.207,10.37,WY,PACE
39339,PINEDALE,42.8567,-109.706,14.52,WY,PACE
39340,DUBOIS,43.551,-109.746,6.22,WY,PACE
39341,GREEN RIVER 2,41.7556,-109.757,36.64,WY,PACE
39342,CODY,44.3983,-109.589,42.5,WY,PACE
39343,ROCK SPRINGS 1,41.461,-109.046,37.14,WY,PACE
39344,ROCK SPRINGS 2,41.4317,-108.976,36.36,WY,PACE
39345,FORT WASHAKIE,42.949,-108.982,5.57,WY,PACE
39346,POWELL,44.8865,-108.844,34.29,WY,PACE
39347,LANDER,42.755,-108.535,36.35,WY,PACE
39348,THERMOPOLIS,43.6889,-108.441,14.47,WY,PACE
39349,RIVERTON 3,42.9856,-108.216,54.72,WY,PACE
39350,LOVELL,44.8457,-108.137,11.27,WY,PACE
39351,WORLAND,43.9228,-108.133,20.71,WY,PACE
39352,BASIN,44.2931,-108.133,7.8,WY,PACE
39353,GREYBULL,44.498,-107.664,7.89,WY,PACE
39354,RAWLINS,41.8154,-107.498,28.36,WY,WACM
39355,RANCHESTER,44.9294,-107.232,6.58,WY,WACM
39356,STORY,44.4944,-106.91,5.38,WY,WACM
39357,SARATOGA 3,41.3388,-106.784,8.96,WY,WACM
39358,CASPER 1,42.7644,-106.839,33.65,WY,WACM
39359,CASPER 2,42.8821,-106.813,33.91,WY,WACM
39360,BUFFALO,44.1688,-106.655,23.72,WY,WACM
39361,CASPER 3,43.0532,-106.415,37.45,WY,WACM
39362,CASPER 4,42.9899,-106.37,39.47,WY,WACM
39363,CASPER 5,42.7117,-106.101,40.9,WY,WACM
39364,EVANSVILLE,42.853,-106.127,10.35,WY,WACM
39365,GLENROCK 1,42.7658,-105.797,10.75,WY,WACM
39366,LARAMIE 1,41.2003,-105.895,52.17,WY,WACM
39367,GILLETTE 1,44.4174,-105.728,49.84,WY,WACM
39368,GILLETTE 2,43.9675,-105.709,59.81,WY,WACM
39369,WRIGHT 1,43.7864,-105.535,5.6,WY,WACM
39370,LARAMIE 2,41.4919,-105.553,40.73,WY,WACM
39371,DOUGLAS 3,43.0083,-105.324,25.19,WY,WACM
39372,WHEATLAND 1,41.9347,-105.055,17.85,WY,WACM
39373,CHEYENNE 1,41.0597,-105.008,46.13,WY,WACM
39374,CHEYENNE 2,41.0637,-105.016,46.48,WY,WACM
39375,MOORCROFT,44.4114,-104.86,10.73,WY,WACM
39376,CHEYENNE 3,41.361,-104.945,41.31,WY,WACM
39377,CHEYENNE 4,41.4537,-104.756,43.02,WY,WACM
39378,GUERNSEY,42.1626,-104.763,7.66,WY,WACM
39379,CHEYENNE 5,41.1436,-104.776,50.73,WY,WACM
39380,UPTON,43.9535,-104.617,4.79,WY,WACM
39381,SUNDANCE,44.4068,-104.362,7.46,WY,WACM
39382,BURNS 2,41.226,-104.357,8.36,WY,WACM
39383,LUSK,42.9605,-104.39,6.38,WY,WACM
39384,TORRINGTON,42.2294,-104.133,29.97,WY,WACM
39385,GLENROCK 2,42.8378,-105.777,0.0,WY,WACM
39386,GLENROCK 3,42.9258,-105.787,0.0,WY,WACM
39387,GILLETTE 3,44.2858,-105.383,0.0,WY,WACM
39388,CHEYENNE 6,41.1297,-105.024,0.06,WY,WACM
39389,GILLETTE 4,44.2856,-105.383,0.0,WY,WACM
39390,ALCOVA 1,42.4766,-106.796,2.96,WY,WACM
39391,ROCK RIVER 1,41.6751,-106.011,0.97,WY,WACM
39392,WRIGHT 2,44.3889,-105.461,0.35,WY,WACM
39393,KEMMERER 2,41.7581,-110.598,1.89,WY,PACE
39394,ROCK RIVER 2,41.6744,-106.18,0.75,WY,WACM
39395,MOUNTAIN VIEW 6,41.2881,-110.481,7.37,WY,PACE
39396,GILLETTE 5,44.2901,-105.381,0.0,WY,WACM
39397,CHEYENNE 7,41.1236,-104.72,0.0,WY,WACM
39398,MEDICINE BOW 1,42.0436,-106.16,1.07,WY,WACM
39399,GREEN RIVER 3,41.6217,-109.812,0.66,WY,PACE
39400,GLENROCK 4,43.0145,-105.999,0.0,WY,WACM
39401,POINT OF ROCKS,41.7378,-108.787,2.53,WY,PACE
39402,GLENROCK 5,43.0572,-105.854,0.0,WY,WACM
39403,ALCOVA 2,42.5484,-106.718,0.0,WY,WACM
39404,GILLETTE 6,44.285,-105.379,4.78,WY,WACM
39405,MOUNTAIN VIEW 7,41.2639,-110.544,0.0,WY,PACE
39406,WHEATLAND 2,42.1089,-104.882,0.0,WY,WACM
39407,GILLETTE 7,44.2919,-105.381,0.0,WY,WACM
39408,MEDICINE BOW 2,41.9203,-106.376,0.0,WY,WACM
39409,GLENROCK 6,43.0181,-105.835,0.0,WY,WACM
39410,SINCLAIR,42.1561,-106.908,0.0,WY,WACM
39411,GILLETTE 8,44.2919,-105.381,0.0,WY,WACM
39412,KEMMERER 3,41.8805,-110.09,0.0,WY,PACE
39413,NYSSA,43.5821,-117.397,13.58,ID,IPCO
39414,HOMEDALE,43.5232,-116.908,16.78,ID,IPCO
39415,POST FALLS 1,47.7573,-116.937,40.97,ID,AVA
39416,POST FALLS 2,47.6912,-116.965,40.97,ID,AVA
39417,WEISER,44.2989,-117.026,20.28,ID,IPCO
39418,RATHDRUM 1,47.9247,-116.998,30.04,ID,AVA
39419,MOSCOW 1,46.7133,-116.94,34.78,ID,AVA
39420,MOSCOW 2,46.7824,-117.015,31.52,ID,AVA
39421,PARMA,43.8032,-116.971,12.96,ID,IPCO
39422,LEWISTON 2,46.1263,-116.974,37.65,ID,BPAT
39423,LEWISTON 3,46.236,-116.857,44.32,ID,BPAT
39424,PLUMMER,47.3541,-116.99,6.89,ID,AVA
39425,FRUITLAND 3,43.963,-116.82,25.52,ID,IPCO
39426,PRIEST RIVER,48.2769,-117.0,18.36,ID,AVA
39427,WILDER,43.567,-116.97,12.19,ID,IPCO
39428,SPIRIT LAKE,48.0347,-116.973,12.66,ID,AVA
39429,POTLATCH,47.04,-116.925,6.8,ID,AVA
39430,COEUR D ALENE 1,47.7211,-116.747,34.12,ID,AVA
39431,COEUR D ALENE 2,47.6416,-116.865,34.12,ID,AVA
39432,CALDWELL 1,43.6831,-116.705,49.09,ID,IPCO
39433,TROY 1,46.7543,-116.764,12.9,ID,AVA
39434,PAYETTE,43.9935,-116.774,22.07,ID,IPCO
39435,ATHOL,48.0276,-116.584,16.08,ID,AVA
39436,HAYDEN 3,47.7226,-116.719,43.98,ID,AVA
39437,CALDWELL 2,43.6829,-116.735,43.61,ID,IPCO
