Bus,Pd,v_nom,balancing_area,state,country,county,reeds_zone,reeds_ba,interconnect,x,y,sub_id,substation_off,LAF_state,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,control,generator,sub_network,nerc_reg,trans_reg,trans_grp,reeds_state,rec_trading_zone
2060537,0.0,115.0,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.61,39.699,39214.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060538,53.58,13.8,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.61,39.699,39214.0,False,0.0040973953474144655,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060539,0.0,13.8,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.61,39.699,39214.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060540,0.0,1.0,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.61,39.699,39214.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060541,0.0,115.0,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.61,39.699,39214.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060542,53.58,115.0,PSCO,Colorado,US,p08035,p33,PSCO,Western,-104.729,39.5174,39215.0,False,0.0040973953474144655,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060543,0.0,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.686,38.9547,39216.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060544,34.51,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.686,38.9547,39216.0,False,0.0026390652004343635,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060545,34.51,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.715,38.9595,39217.0,False,0.0026390652004343635,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060546,60.85,115.0,PSCO,Colorado,US,p08001,p33,PSCO,Western,-104.653,39.9264,39218.0,False,0.004653350259241699,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060547,0.0,115.0,PSCO,Colorado,US,p08001,p33,PSCO,Western,-104.653,39.9264,39218.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060548,35.95,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.734,38.983,39219.0,False,0.0027491855681140358,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060549,23.94,115.0,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.68,39.6669,39220.0,False,0.0018307511126745485,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060550,43.27,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.736,38.7107,39221.0,False,0.0033089641038190356,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060551,35.5,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.663,38.5843,39222.0,False,0.002714772953214138,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060552,63.18,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.596,40.3615,39223.0,False,0.0048315311319456124,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060553,0.0,230.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.584,40.3829,39224.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060554,0.0,138.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.584,40.3829,39224.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060555,63.18,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.584,40.3829,39224.0,False,0.0048315311319456124,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060556,0.0,230.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.584,40.3829,39224.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060557,38.72,115.0,WACM,Colorado,US,p08039,p34,WACM,Western,-104.592,39.5636,39225.0,False,0.0029610143309422936,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060558,0.0,115.0,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.769,39.57,39226.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060559,38.72,115.0,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.769,39.57,39226.0,False,0.0029610143309422936,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060560,12.61,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.626,40.411,39227.0,False,0.000964317941972684,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060561,0.0,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.604,38.7142,39228.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060562,19.08,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.604,38.7142,39228.0,False,0.001459094871755655,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060563,0.0,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.683,40.4608,39229.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060564,0.0,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.683,40.4608,39229.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060565,19.45,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.683,40.4608,39229.0,False,0.0014873896884511264,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060566,38.84,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.654,38.2001,39230.0,False,0.002970191028248933,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060567,25.07,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.582,38.4127,39231.0,False,0.0019171650123120689,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060568,11.2,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.539,40.0578,39232.0,False,0.0008564917486196717,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060569,0.0,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.511,40.7366,39233.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060570,0.0,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.511,40.7366,39233.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060571,12.27,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.511,40.7366,39233.0,False,0.0009383172996038725,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060572,0.0,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.511,40.7366,39233.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060573,31.31,115.0,WACM,Colorado,US,p08039,p34,WACM,Western,-104.498,39.3694,39234.0,False,0.0023943532722573145,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060574,0.0,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.567,38.2628,39235.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060575,39.65,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.567,38.2628,39235.0,False,0.0030321337350687487,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060576,39.65,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.584,38.3872,39236.0,False,0.0030321337350687487,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060577,32.95,115.0,WACM,Colorado,US,p08071,p34,WACM,Western,-104.47,37.2339,39237.0,False,0.0025197681354480524,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060578,0.0,115.0,WACM,Colorado,US,p08071,p34,WACM,Western,-104.47,37.2339,39237.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060579,11.0,115.0,WACM,Colorado,US,p08039,p34,WACM,Western,-104.532,39.2814,39238.0,False,0.0008411972531086061,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060580,0.0,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.472,38.3265,39239.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060581,32.72,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.472,38.3265,39239.0,False,0.0025021794656103265,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060582,0.0,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.472,38.3265,39239.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060583,57.18,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.451,39.074,39240.0,False,0.004372696266613646,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060584,0.0,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.469,40.1987,39241.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060585,7.83,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.469,40.1987,39241.0,False,0.0005987794992582169,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060586,7.77,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.476,40.3542,39242.0,False,0.0005941911506048972,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060587,17.78,115.0,PSCO,Colorado,US,p08005,p33,PSCO,Western,-104.538,39.6976,39243.0,False,0.001359680650933729,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060588,7.75,115.0,WACM,Colorado,US,p08039,p34,WACM,Western,-104.35,39.4489,39244.0,False,0.0005926617010537907,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060589,21.04,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.35,39.0549,39245.0,False,0.0016089809277640976,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060590,12.57,115.0,PSCO,Colorado,US,p08001,p33,PSCO,Western,-104.342,39.7604,39246.0,False,0.000961259042870471,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060591,0.0,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.175,38.6015,39247.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060592,5.41,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.175,38.6015,39247.0,False,0.0004137161035743236,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060593,9.44,115.0,PSCO,Colorado,US,p08001,p33,PSCO,Western,-104.157,39.7813,39248.0,False,0.0007219001881222947,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060594,6.52,115.0,WACM,Colorado,US,p08101,p34,WACM,Western,-104.109,37.8648,39249.0,False,0.0004986005536607375,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060595,10.46,115.0,PSCO,Colorado,US,p08087,p33,PSCO,Western,-104.102,40.2362,39250.0,False,0.0007999021152287292,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060596,9.32,115.0,WACM,Colorado,US,p08025,p34,WACM,Western,-103.868,38.2922,39251.0,False,0.0007127234908156554,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060597,45.08,115.0,PSCO,Colorado,US,p08087,p33,PSCO,Western,-103.748,40.1619,39252.0,False,0.0034473792881941786,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060598,16.63,115.0,WACM,Colorado,US,p08089,p34,WACM,Western,-103.76,37.9366,39253.0,False,0.0012717373017451018,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060599,8.74,115.0,WACM,Colorado,US,p08025,p34,WACM,Western,-103.777,38.3358,39254.0,False,0.0006683694538335653,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060600,2.37,115.0,WACM,Colorado,US,p08073,p34,WACM,Western,-103.667,39.3749,39255.0,False,0.000181239771806127,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060601,8.69,115.0,WACM,Colorado,US,p08073,p34,WACM,Western,-103.667,39.3749,39255.0,False,0.0006645458299557989,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060602,20.7,115.0,PSCO,Colorado,US,p08087,p33,PSCO,Western,-103.608,40.1357,39256.0,False,0.001582980285395286,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060603,0.0,115.0,PSCO,Colorado,US,p08087,p33,PSCO,Western,-103.608,40.1357,39256.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060604,26.48,115.0,WACM,Colorado,US,p08089,p34,WACM,Western,-103.5,37.8559,39257.0,False,0.002024991205665081,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060605,52.79,115.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.282,40.5609,39258.0,False,0.004036982090145756,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060606,0.0,115.0,PSCO,Colorado,US,p08121,p33,PSCO,Western,-103.28,40.0619,39259.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060607,6.65,115.0,PSCO,Colorado,US,p08121,p33,PSCO,Western,-103.28,40.0619,39259.0,False,0.0005085419757429301,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060608,0.0,115.0,WACM,Colorado,US,p08011,p34,WACM,Western,-103.238,37.9816,39260.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060609,14.84,115.0,WACM,Colorado,US,p08011,p34,WACM,Western,-103.238,37.9816,39260.0,False,0.001134851566921065,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060610,5.82,115.0,WACM,Colorado,US,p08063,p34,WACM,Western,-103.033,39.4341,39261.0,False,0.00044506981937200805,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060611,0.0,115.0,WACM,Colorado,US,p08009,p34,WACM,Western,-102.723,37.4353,39262.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060612,6.11,115.0,WACM,Colorado,US,p08009,p34,WACM,Western,-102.723,37.4353,39262.0,False,0.00046724683786305307,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060613,0.0,115.0,PSCO,Colorado,US,p08125,p33,PSCO,Western,-102.685,40.1309,39263.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060614,15.68,115.0,PSCO,Colorado,US,p08125,p33,PSCO,Western,-102.685,40.1309,39263.0,False,0.0011990884480675404,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060615,28.12,115.0,WACM,Colorado,US,p08099,p34,WACM,Western,-102.67,37.9959,39264.0,False,0.0021504060688558187,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060616,6.17,115.0,PSCO,Colorado,US,p08095,p33,PSCO,Western,-102.587,40.63,39265.0,False,0.00047183518651637275,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060617,4.73,115.0,WACM,Colorado,US,p08017,p34,WACM,Western,-102.456,38.7976,39266.0,False,0.0003617148188367007,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060618,0.0,115.0,WACM,Colorado,US,p08017,p34,WACM,Western,-102.456,38.7976,39266.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060619,0.0,115.0,PSCO,Colorado,US,p08095,p33,PSCO,Western,-102.283,40.4935,39267.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060620,7.92,115.0,PSCO,Colorado,US,p08095,p33,PSCO,Western,-102.283,40.4935,39267.0,False,0.0006056620222381965,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060621,13.79,115.0,WACM,Colorado,US,p08063,p34,WACM,Western,-102.234,39.3125,39268.0,False,0.0010545554654879709,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060622,3.78,115.0,WACM,Colorado,US,p08009,p34,WACM,Western,-102.154,37.2613,39269.0,False,0.0002890659651591392,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060623,12.45,115.0,PSCO,Colorado,US,p08125,p33,PSCO,Western,-102.263,40.0964,39270.0,False,0.0009520823455638315,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060624,5.74,115.0,PSCO,Colorado,US,p08115,p33,PSCO,Western,-102.266,40.8328,39271.0,False,0.0004389520211675818,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060625,5.08,115.0,WACM,Colorado,US,p08099,p34,WACM,Western,-102.076,38.1543,39272.0,False,0.0003884801859810654,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060626,0.0,500.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.259,40.941,39273.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060627,0.0,230.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.259,40.941,39273.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060628,1.61,115.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.259,40.941,39273.0,False,0.00012312068886407781,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060629,0.0,18.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.259,40.941,39273.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060630,0.0,230.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.259,40.941,39273.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060631,0.0,500.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-102.897,40.9881,39274.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060632,0.0,230.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-102.897,40.9881,39274.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060633,3.56,115.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-102.897,40.9881,39274.0,False,0.00027224202009696707,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060634,0.0,500.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.688,38.5569,39275.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060635,0.0,230.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.688,38.5569,39275.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060636,0.0,115.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.688,38.5569,39275.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060637,0.0,13.8,WACM,Colorado,US,p08041,p34,WACM,Western,-104.688,38.5569,39275.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060638,0.0,1.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.688,38.5569,39275.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060639,0.0,230.0,WACM,Colorado,US,p08041,p34,WACM,Western,-104.688,38.5569,39275.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060640,0.0,500.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060641,0.0,230.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060642,0.0,138.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060643,0.0,115.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060644,0.0,13.8,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060645,0.0,1.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060646,0.0,13.8,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060647,1.99,230.0,PSCO,Colorado,US,p08123,p33,PSCO,Western,-104.021,40.8944,39276.0,False,0.0001521802303351024,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060648,0.0,500.0,WACM,Colorado,US,p08073,p34,WACM,Western,-103.678,39.4218,39277.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060649,0.0,230.0,WACM,Colorado,US,p08073,p34,WACM,Western,-103.678,39.4218,39277.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060650,0.0,115.0,WACM,Colorado,US,p08073,p34,WACM,Western,-103.678,39.4218,39277.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060651,0.0,24.0,WACM,Colorado,US,p08073,p34,WACM,Western,-103.678,39.4218,39277.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060652,0.28,500.0,WACM,Colorado,US,p08073,p34,WACM,Western,-103.678,39.4218,39277.0,False,2.1412293715491796e-05,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060653,0.0,500.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.436,40.986,39278.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060654,0.0,230.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.436,40.986,39278.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
2060655,0.0,115.0,PSCO,Colorado,US,p08075,p33,PSCO,Western,-103.436,40.986,39278.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_NWPP,WestConnect,WestConnect_North,CO,WREGIS
